d_t1,theta_t1,d_t2,theta_t2,d_t3,theta_t3,d_t4,theta_t4,d_t5,theta_t5,d_t6,theta_t6,d_t7,theta_t7,d_t8,theta_t8,d_t9,theta_t9,d_t10,theta_t10,d_t11,theta_t11,d_t12,theta_t12,d_t13,theta_t13,v_rel
7.83574407953705,-2.241335814054094,7.921553549651733,-2.2322292227725624,7.904446688415323,-2.2400781867526587,7.732945266843678,-2.2336315067931665,7.571814563233835,-2.220686964649126,7.473076994116951,-2.2078154551068416,7.500916377350171,-2.1878842580266857,7.44158420297721,-2.1785124704371883,7.308181794400027,-2.16186914107597,7.074829759789278,-2.166000468067764,7.153924563482621,-2.149389568880167,6.967066810358575,-2.1278665936686907,6.782280091532642,-2.0998620466111575,-3.1331
7.861634214970829,-2.2372692348550722,7.880056946494738,-2.234303701720668,7.865028301284115,-2.2440817700234295,7.703810845289489,-2.228984201628812,7.671101697279217,-2.2091482176384334,7.449910458522307,-2.205776424691657,7.482614699421587,-2.1871618786290643,7.432277704714754,-2.17704047783882,7.28721197990013,-2.1599178897755897,7.054036716660895,-2.1696272989475567,7.157244018475269,-2.1472857648873362,6.919284957999633,-2.1297342024627977,6.63850773367027,-2.0952730482784987,-0.19629999999999992
7.819873823150856,-2.2405463975540556,7.87003066067725,-2.234654543741766,7.809295892716575,-2.2483070569705776,7.676959700949328,-2.226372821742397,7.664043718560067,-2.2070061808440498,7.570000276089819,-2.1914235792079446,7.4403919661533955,-2.188728792339891,7.384262390381316,-2.17232831863583,7.259545639363389,-2.1565868657622747,7.031778811225513,-2.163141550126074,6.94618042524091,-2.1249930732796045,6.887113904967747,-2.129110908049323,6.744748678045758,-2.0965922500589795,0.29790000000000005
7.876675301166097,-2.2372532987506557,7.914085777270809,-2.2396625290098706,7.762265510145863,-2.2412799464881794,7.643435761488415,-2.2254549532422314,7.590628233552216,-2.210732505718896,7.567725054466502,-2.1900473492078287,7.413579033773092,-2.187014379546624,7.394252628900366,-2.17181112630023,7.232692101838701,-2.1544887444375287,7.064633259412689,-2.153966134537432,6.96505456834331,-2.137377988677783,6.922157401417569,-2.1296620903317147,6.750723968582926,-2.0970549005048342,-0.21649999999999991
7.90631915685169,-2.235512438229349,7.870331675984182,-2.2357543404308604,7.768429164895565,-2.2325157685219374,7.802379639571513,-2.208314609753441,7.548321700881595,-2.2118995492681917,7.554880352460915,-2.1889839409938903,7.442813818711309,-2.1821992228955116,7.363019318866411,-2.168860218770919,7.189432289131037,-2.154262204477196,7.085252764016256,-2.1464680371690013,6.921740310788899,-2.131660590163884,6.7919448797822275,-2.111657707173577,6.741685033431922,-2.0960157175867082,0.46120000000000005
7.923720520689762,-2.2340167234799733,7.846064147073998,-2.2433198806559282,7.724419248720253,-2.231014033909346,7.595327198350308,-2.2235795916468346,7.499788439682816,-2.2100253020848304,7.538863923032436,-2.188216278992325,7.454228258512074,-2.180455146044168,7.33309313864211,-2.165209753545789,7.1239045508765795,-2.1583044899180606,7.13606087698248,-2.1498363121702884,6.9518479758982075,-2.1291120346588253,6.9252228303499335,-2.13470696572691,6.748695235376982,-2.0938737340014972,-1.5312
7.921553549651733,-2.2322292227725624,7.904446688415323,-2.2400781867526587,7.732945266843678,-2.2336315067931665,7.571814563233835,-2.220686964649126,7.473076994116951,-2.2078154551068416,7.500916377350171,-2.1878842580266857,7.44158420297721,-2.1785124704371883,7.308181794400027,-2.16186914107597,7.074829759789278,-2.166000468067764,7.153924563482621,-2.149389568880167,6.967066810358575,-2.1278665936686907,6.782280091532642,-2.0998620466111575,6.733176748756859,-2.0927001323950534,-1.9134
7.880056946494738,-2.234303701720668,7.865028301284115,-2.2440817700234295,7.703810845289489,-2.228984201628812,7.671101697279217,-2.2091482176384334,7.449910458522307,-2.205776424691657,7.482614699421587,-2.1871618786290643,7.432277704714754,-2.17704047783882,7.28721197990013,-2.1599178897755897,7.054036716660895,-2.1696272989475567,7.157244018475269,-2.1472857648873362,6.919284957999633,-2.1297342024627977,6.63850773367027,-2.0952730482784987,6.555998856009664,-2.0875396910111346,1.5525
7.87003066067725,-2.234654543741766,7.809295892716575,-2.2483070569705776,7.676959700949328,-2.226372821742397,7.664043718560067,-2.2070061808440498,7.570000276089819,-2.1914235792079446,7.4403919661533955,-2.188728792339891,7.384262390381316,-2.17232831863583,7.259545639363389,-2.1565868657622747,7.031778811225513,-2.163141550126074,6.94618042524091,-2.1249930732796045,6.887113904967747,-2.129110908049323,6.744748678045758,-2.0965922500589795,6.6176624226383725,-2.0900155386753623,-0.8661999999999999
7.914085777270809,-2.2396625290098706,7.762265510145863,-2.2412799464881794,7.643435761488415,-2.2254549532422314,7.590628233552216,-2.210732505718896,7.567725054466502,-2.1900473492078287,7.413579033773092,-2.187014379546624,7.394252628900366,-2.17181112630023,7.232692101838701,-2.1544887444375287,7.064633259412689,-2.153966134537432,6.96505456834331,-2.137377988677783,6.922157401417569,-2.1296620903317147,6.750723968582926,-2.0970549005048342,6.565977682721744,-2.0895325167398107,-2.4327999999999994
7.870331675984182,-2.2357543404308604,7.768429164895565,-2.2325157685219374,7.802379639571513,-2.208314609753441,7.548321700881595,-2.2118995492681917,7.554880352460915,-2.1889839409938903,7.442813818711309,-2.1821992228955116,7.363019318866411,-2.168860218770919,7.189432289131037,-2.154262204477196,7.085252764016256,-2.1464680371690013,6.921740310788899,-2.131660590163884,6.7919448797822275,-2.111657707173577,6.741685033431922,-2.0960157175867082,6.447127258709882,-2.085130808577021,0.6860999999999999
7.846064147073998,-2.2433198806559282,7.724419248720253,-2.231014033909346,7.595327198350308,-2.2235795916468346,7.499788439682816,-2.2100253020848304,7.538863923032436,-2.188216278992325,7.454228258512074,-2.180455146044168,7.33309313864211,-2.165209753545789,7.1239045508765795,-2.1583044899180606,7.13606087698248,-2.1498363121702884,6.9518479758982075,-2.1291120346588253,6.9252228303499335,-2.13470696572691,6.748695235376982,-2.0938737340014972,6.536528978747057,-2.080238153173162,0.49649999999999994
7.904446688415323,-2.2400781867526587,7.732945266843678,-2.2336315067931665,7.571814563233835,-2.220686964649126,7.473076994116951,-2.2078154551068416,7.500916377350171,-2.1878842580266857,7.44158420297721,-2.1785124704371883,7.308181794400027,-2.16186914107597,7.074829759789278,-2.166000468067764,7.153924563482621,-2.149389568880167,6.967066810358575,-2.1278665936686907,6.782280091532642,-2.0998620466111575,6.733176748756859,-2.0927001323950534,6.517629633540098,-2.076133361837865,0.3106
7.865028301284115,-2.2440817700234295,7.703810845289489,-2.228984201628812,7.671101697279217,-2.2091482176384334,7.449910458522307,-2.205776424691657,7.482614699421587,-2.1871618786290643,7.432277704714754,-2.17704047783882,7.28721197990013,-2.1599178897755897,7.054036716660895,-2.1696272989475567,7.157244018475269,-2.1472857648873362,6.919284957999633,-2.1297342024627977,6.63850773367027,-2.0952730482784987,6.555998856009664,-2.0875396910111346,6.502063555518354,-2.070891784689084,-1.6320000000000001
7.809295892716575,-2.2483070569705776,7.676959700949328,-2.226372821742397,7.664043718560067,-2.2070061808440498,7.570000276089819,-2.1914235792079446,7.4403919661533955,-2.188728792339891,7.384262390381316,-2.17232831863583,7.259545639363389,-2.1565868657622747,7.031778811225513,-2.163141550126074,6.94618042524091,-2.1249930732796045,6.887113904967747,-2.129110908049323,6.744748678045758,-2.0965922500589795,6.6176624226383725,-2.0900155386753623,6.490483461191471,-2.068392059799053,1.0105
7.762265510145863,-2.2412799464881794,7.643435761488415,-2.2254549532422314,7.590628233552216,-2.210732505718896,7.567725054466502,-2.1900473492078287,7.413579033773092,-2.187014379546624,7.394252628900366,-2.17181112630023,7.232692101838701,-2.1544887444375287,7.064633259412689,-2.153966134537432,6.96505456834331,-2.137377988677783,6.922157401417569,-2.1296620903317147,6.750723968582926,-2.0970549005048342,6.565977682721744,-2.0895325167398107,6.340051130708648,-2.0787067829412487,1.2821
7.768429164895565,-2.2325157685219374,7.802379639571513,-2.208314609753441,7.548321700881595,-2.2118995492681917,7.554880352460915,-2.1889839409938903,7.442813818711309,-2.1821992228955116,7.363019318866411,-2.168860218770919,7.189432289131037,-2.154262204477196,7.085252764016256,-2.1464680371690013,6.921740310788899,-2.131660590163884,6.7919448797822275,-2.111657707173577,6.741685033431922,-2.0960157175867082,6.447127258709882,-2.085130808577021,6.308738580730702,-2.0840716977819707,1.2019000000000002
7.724419248720253,-2.231014033909346,7.595327198350308,-2.2235795916468346,7.499788439682816,-2.2100253020848304,7.538863923032436,-2.188216278992325,7.454228258512074,-2.180455146044168,7.33309313864211,-2.165209753545789,7.1239045508765795,-2.1583044899180606,7.13606087698248,-2.1498363121702884,6.9518479758982075,-2.1291120346588253,6.9252228303499335,-2.13470696572691,6.748695235376982,-2.0938737340014972,6.536528978747057,-2.080238153173162,6.273452409957376,-2.080019028707575,0.9647
7.732945266843678,-2.2336315067931665,7.571814563233835,-2.220686964649126,7.473076994116951,-2.2078154551068416,7.500916377350171,-2.1878842580266857,7.44158420297721,-2.1785124704371883,7.308181794400027,-2.16186914107597,7.074829759789278,-2.166000468067764,7.153924563482621,-2.149389568880167,6.967066810358575,-2.1278665936686907,6.782280091532642,-2.0998620466111575,6.733176748756859,-2.0927001323950534,6.517629633540098,-2.076133361837865,6.233356839616997,-2.078962203004967,1.1665
7.703810845289489,-2.228984201628812,7.671101697279217,-2.2091482176384334,7.449910458522307,-2.205776424691657,7.482614699421587,-2.1871618786290643,7.432277704714754,-2.17704047783882,7.28721197990013,-2.1599178897755897,7.054036716660895,-2.1696272989475567,7.157244018475269,-2.1472857648873362,6.919284957999633,-2.1297342024627977,6.63850773367027,-2.0952730482784987,6.555998856009664,-2.0875396910111346,6.502063555518354,-2.070891784689084,6.203504304020429,-2.080886898189187,1.5261
7.676959700949328,-2.226372821742397,7.664043718560067,-2.2070061808440498,7.570000276089819,-2.1914235792079446,7.4403919661533955,-2.188728792339891,7.384262390381316,-2.17232831863583,7.259545639363389,-2.1565868657622747,7.031778811225513,-2.163141550126074,6.94618042524091,-2.1249930732796045,6.887113904967747,-2.129110908049323,6.744748678045758,-2.0965922500589795,6.6176624226383725,-2.0900155386753623,6.490483461191471,-2.068392059799053,6.16940019207702,-2.08394513466235,0.6991999999999998
7.643435761488415,-2.2254549532422314,7.590628233552216,-2.210732505718896,7.567725054466502,-2.1900473492078287,7.413579033773092,-2.187014379546624,7.394252628900366,-2.17181112630023,7.232692101838701,-2.1544887444375287,7.064633259412689,-2.153966134537432,6.96505456834331,-2.137377988677783,6.922157401417569,-2.1296620903317147,6.750723968582926,-2.0970549005048342,6.565977682721744,-2.0895325167398107,6.340051130708648,-2.0787067829412487,6.126842411062977,-2.077566674914186,1.5125999999999997
7.802379639571513,-2.208314609753441,7.548321700881595,-2.2118995492681917,7.554880352460915,-2.1889839409938903,7.442813818711309,-2.1821992228955116,7.363019318866411,-2.168860218770919,7.189432289131037,-2.154262204477196,7.085252764016256,-2.1464680371690013,6.921740310788899,-2.131660590163884,6.7919448797822275,-2.111657707173577,6.741685033431922,-2.0960157175867082,6.447127258709882,-2.085130808577021,6.308738580730702,-2.0840716977819707,6.103871479643061,-2.078213083588841,1.2026999999999999
7.595327198350308,-2.2235795916468346,7.499788439682816,-2.2100253020848304,7.538863923032436,-2.188216278992325,7.454228258512074,-2.180455146044168,7.33309313864211,-2.165209753545789,7.1239045508765795,-2.1583044899180606,7.13606087698248,-2.1498363121702884,6.9518479758982075,-2.1291120346588253,6.9252228303499335,-2.13470696572691,6.748695235376982,-2.0938737340014972,6.536528978747057,-2.080238153173162,6.273452409957376,-2.080019028707575,6.064843279096334,-2.067484880191103,0.3823000000000001
7.571814563233835,-2.220686964649126,7.473076994116951,-2.2078154551068416,7.500916377350171,-2.1878842580266857,7.44158420297721,-2.1785124704371883,7.308181794400027,-2.16186914107597,7.074829759789278,-2.166000468067764,7.153924563482621,-2.149389568880167,6.967066810358575,-2.1278665936686907,6.782280091532642,-2.0998620466111575,6.733176748756859,-2.0927001323950534,6.517629633540098,-2.076133361837865,6.233356839616997,-2.078962203004967,6.0492370593323574,-2.073858257210797,1.073
7.671101697279217,-2.2091482176384334,7.449910458522307,-2.205776424691657,7.482614699421587,-2.1871618786290643,7.432277704714754,-2.17704047783882,7.28721197990013,-2.1599178897755897,7.054036716660895,-2.1696272989475567,7.157244018475269,-2.1472857648873362,6.919284957999633,-2.1297342024627977,6.63850773367027,-2.0952730482784987,6.555998856009664,-2.0875396910111346,6.502063555518354,-2.070891784689084,6.203504304020429,-2.080886898189187,6.045157610021432,-2.0774240630343725,0.39639999999999986
7.664043718560067,-2.2070061808440498,7.570000276089819,-2.1914235792079446,7.4403919661533955,-2.188728792339891,7.384262390381316,-2.17232831863583,7.259545639363389,-2.1565868657622747,7.031778811225513,-2.163141550126074,6.94618042524091,-2.1249930732796045,6.887113904967747,-2.129110908049323,6.744748678045758,-2.0965922500589795,6.6176624226383725,-2.0900155386753623,6.490483461191471,-2.068392059799053,6.16940019207702,-2.08394513466235,6.0118809569052525,-2.07971724095723,7.445799999999999
7.590628233552216,-2.210732505718896,7.567725054466502,-2.1900473492078287,7.413579033773092,-2.187014379546624,7.394252628900366,-2.17181112630023,7.232692101838701,-2.1544887444375287,7.064633259412689,-2.153966134537432,6.96505456834331,-2.137377988677783,6.922157401417569,-2.1296620903317147,6.750723968582926,-2.0970549005048342,6.565977682721744,-2.0895325167398107,6.340051130708648,-2.0787067829412487,6.126842411062977,-2.077566674914186,6.003349905677659,-2.0821903860616975,1.6405999999999998
7.548321700881595,-2.2118995492681917,7.554880352460915,-2.1889839409938903,7.442813818711309,-2.1821992228955116,7.363019318866411,-2.168860218770919,7.189432289131037,-2.154262204477196,7.085252764016256,-2.1464680371690013,6.921740310788899,-2.131660590163884,6.7919448797822275,-2.111657707173577,6.741685033431922,-2.0960157175867082,6.447127258709882,-2.085130808577021,6.308738580730702,-2.0840716977819707,6.103871479643061,-2.078213083588841,5.894934086993679,-2.039572368298856,0.09240000000000004
7.499788439682816,-2.2100253020848304,7.538863923032436,-2.188216278992325,7.454228258512074,-2.180455146044168,7.33309313864211,-2.165209753545789,7.1239045508765795,-2.1583044899180606,7.13606087698248,-2.1498363121702884,6.9518479758982075,-2.1291120346588253,6.9252228303499335,-2.13470696572691,6.748695235376982,-2.0938737340014972,6.536528978747057,-2.080238153173162,6.273452409957376,-2.080019028707575,6.064843279096334,-2.067484880191103,5.8399852397073735,-2.0352250300880184,1.2307000000000001
7.473076994116951,-2.2078154551068416,7.500916377350171,-2.1878842580266857,7.44158420297721,-2.1785124704371883,7.308181794400027,-2.16186914107597,7.074829759789278,-2.166000468067764,7.153924563482621,-2.149389568880167,6.967066810358575,-2.1278665936686907,6.782280091532642,-2.0998620466111575,6.733176748756859,-2.0927001323950534,6.517629633540098,-2.076133361837865,6.233356839616997,-2.078962203004967,6.0492370593323574,-2.073858257210797,5.824769180834549,-2.0258600602058587,0.3515999999999999
7.449910458522307,-2.205776424691657,7.482614699421587,-2.1871618786290643,7.432277704714754,-2.17704047783882,7.28721197990013,-2.1599178897755897,7.054036716660895,-2.1696272989475567,7.157244018475269,-2.1472857648873362,6.919284957999633,-2.1297342024627977,6.63850773367027,-2.0952730482784987,6.555998856009664,-2.0875396910111346,6.502063555518354,-2.070891784689084,6.203504304020429,-2.080886898189187,6.045157610021432,-2.0774240630343725,5.78348975792298,-2.0221565398643624,0.9213
7.570000276089819,-2.1914235792079446,7.4403919661533955,-2.188728792339891,7.384262390381316,-2.17232831863583,7.259545639363389,-2.1565868657622747,7.031778811225513,-2.163141550126074,6.94618042524091,-2.1249930732796045,6.887113904967747,-2.129110908049323,6.744748678045758,-2.0965922500589795,6.6176624226383725,-2.0900155386753623,6.490483461191471,-2.068392059799053,6.16940019207702,-2.08394513466235,6.0118809569052525,-2.07971724095723,5.7733395968018355,-2.025822324508903,1.1176
7.567725054466502,-2.1900473492078287,7.413579033773092,-2.187014379546624,7.394252628900366,-2.17181112630023,7.232692101838701,-2.1544887444375287,7.064633259412689,-2.153966134537432,6.96505456834331,-2.137377988677783,6.922157401417569,-2.1296620903317147,6.750723968582926,-2.0970549005048342,6.565977682721744,-2.0895325167398107,6.340051130708648,-2.0787067829412487,6.126842411062977,-2.077566674914186,6.003349905677659,-2.0821903860616975,5.74230142799906,-2.0258302404105657,1.0741999999999998
7.554880352460915,-2.1889839409938903,7.442813818711309,-2.1821992228955116,7.363019318866411,-2.168860218770919,7.189432289131037,-2.154262204477196,7.085252764016256,-2.1464680371690013,6.921740310788899,-2.131660590163884,6.7919448797822275,-2.111657707173577,6.741685033431922,-2.0960157175867082,6.447127258709882,-2.085130808577021,6.308738580730702,-2.0840716977819707,6.103871479643061,-2.078213083588841,5.894934086993679,-2.039572368298856,5.6975207186986205,-2.0210448366358547,0.8743
7.538863923032436,-2.188216278992325,7.454228258512074,-2.180455146044168,7.33309313864211,-2.165209753545789,7.1239045508765795,-2.1583044899180606,7.13606087698248,-2.1498363121702884,6.9518479758982075,-2.1291120346588253,6.9252228303499335,-2.13470696572691,6.748695235376982,-2.0938737340014972,6.536528978747057,-2.080238153173162,6.273452409957376,-2.080019028707575,6.064843279096334,-2.067484880191103,5.8399852397073735,-2.0352250300880184,5.653664380735739,-2.0163128679828097,-0.36319999999999997
7.500916377350171,-2.1878842580266857,7.44158420297721,-2.1785124704371883,7.308181794400027,-2.16186914107597,7.074829759789278,-2.166000468067764,7.153924563482621,-2.149389568880167,6.967066810358575,-2.1278665936686907,6.782280091532642,-2.0998620466111575,6.733176748756859,-2.0927001323950534,6.517629633540098,-2.076133361837865,6.233356839616997,-2.078962203004967,6.0492370593323574,-2.073858257210797,5.824769180834549,-2.0258600602058587,5.617195162178362,-2.0121180050418768,1.7590000000000001
7.482614699421587,-2.1871618786290643,7.432277704714754,-2.17704047783882,7.28721197990013,-2.1599178897755897,7.054036716660895,-2.1696272989475567,7.157244018475269,-2.1472857648873362,6.919284957999633,-2.1297342024627977,6.63850773367027,-2.0952730482784987,6.555998856009664,-2.0875396910111346,6.502063555518354,-2.070891784689084,6.203504304020429,-2.080886898189187,6.045157610021432,-2.0774240630343725,5.78348975792298,-2.0221565398643624,5.611778814244197,-2.0194054980413134,1.9490999999999998
7.4403919661533955,-2.188728792339891,7.384262390381316,-2.17232831863583,7.259545639363389,-2.1565868657622747,7.031778811225513,-2.163141550126074,6.94618042524091,-2.1249930732796045,6.887113904967747,-2.129110908049323,6.744748678045758,-2.0965922500589795,6.6176624226383725,-2.0900155386753623,6.490483461191471,-2.068392059799053,6.16940019207702,-2.08394513466235,6.0118809569052525,-2.07971724095723,5.7733395968018355,-2.025822324508903,5.554672563707066,-2.0163842821922326,2.4486
7.413579033773092,-2.187014379546624,7.394252628900366,-2.17181112630023,7.232692101838701,-2.1544887444375287,7.064633259412689,-2.153966134537432,6.96505456834331,-2.137377988677783,6.922157401417569,-2.1296620903317147,6.750723968582926,-2.0970549005048342,6.565977682721744,-2.0895325167398107,6.340051130708648,-2.0787067829412487,6.126842411062977,-2.077566674914186,6.003349905677659,-2.0821903860616975,5.74230142799906,-2.0258302404105657,5.490922554544,-2.01395883789665,1.2736999999999998
7.442813818711309,-2.1821992228955116,7.363019318866411,-2.168860218770919,7.189432289131037,-2.154262204477196,7.085252764016256,-2.1464680371690013,6.921740310788899,-2.131660590163884,6.7919448797822275,-2.111657707173577,6.741685033431922,-2.0960157175867082,6.447127258709882,-2.085130808577021,6.308738580730702,-2.0840716977819707,6.103871479643061,-2.078213083588841,5.894934086993679,-2.039572368298856,5.6975207186986205,-2.0210448366358547,5.408605151977725,-2.011769609868009,0.9208999999999999
7.454228258512074,-2.180455146044168,7.33309313864211,-2.165209753545789,7.1239045508765795,-2.1583044899180606,7.13606087698248,-2.1498363121702884,6.9518479758982075,-2.1291120346588253,6.9252228303499335,-2.13470696572691,6.748695235376982,-2.0938737340014972,6.536528978747057,-2.080238153173162,6.273452409957376,-2.080019028707575,6.064843279096334,-2.067484880191103,5.8399852397073735,-2.0352250300880184,5.653664380735739,-2.0163128679828097,5.354226162574759,-2.0043702780311334,0.7460000000000001
7.44158420297721,-2.1785124704371883,7.308181794400027,-2.16186914107597,7.074829759789278,-2.166000468067764,7.153924563482621,-2.149389568880167,6.967066810358575,-2.1278665936686907,6.782280091532642,-2.0998620466111575,6.733176748756859,-2.0927001323950534,6.517629633540098,-2.076133361837865,6.233356839616997,-2.078962203004967,6.0492370593323574,-2.073858257210797,5.824769180834549,-2.0258600602058587,5.617195162178362,-2.0121180050418768,5.321505989849117,-1.997206090531745,0.8468
7.432277704714754,-2.17704047783882,7.28721197990013,-2.1599178897755897,7.054036716660895,-2.1696272989475567,7.157244018475269,-2.1472857648873362,6.919284957999633,-2.1297342024627977,6.63850773367027,-2.0952730482784987,6.555998856009664,-2.0875396910111346,6.502063555518354,-2.070891784689084,6.203504304020429,-2.080886898189187,6.045157610021432,-2.0774240630343725,5.78348975792298,-2.0221565398643624,5.611778814244197,-2.0194054980413134,5.295663025533254,-1.9920040051425754,0.475
7.384262390381316,-2.17232831863583,7.259545639363389,-2.1565868657622747,7.031778811225513,-2.163141550126074,6.94618042524091,-2.1249930732796045,6.887113904967747,-2.129110908049323,6.744748678045758,-2.0965922500589795,6.6176624226383725,-2.0900155386753623,6.490483461191471,-2.068392059799053,6.16940019207702,-2.08394513466235,6.0118809569052525,-2.07971724095723,5.7733395968018355,-2.025822324508903,5.554672563707066,-2.0163842821922326,5.264844873308235,-1.988447880091462,0.7981
7.394252628900366,-2.17181112630023,7.232692101838701,-2.1544887444375287,7.064633259412689,-2.153966134537432,6.96505456834331,-2.137377988677783,6.922157401417569,-2.1296620903317147,6.750723968582926,-2.0970549005048342,6.565977682721744,-2.0895325167398107,6.340051130708648,-2.0787067829412487,6.126842411062977,-2.077566674914186,6.003349905677659,-2.0821903860616975,5.74230142799906,-2.0258302404105657,5.490922554544,-2.01395883789665,5.245393877489089,-1.9902401419981246,0.5979000000000001
7.363019318866411,-2.168860218770919,7.189432289131037,-2.154262204477196,7.085252764016256,-2.1464680371690013,6.921740310788899,-2.131660590163884,6.7919448797822275,-2.111657707173577,6.741685033431922,-2.0960157175867082,6.447127258709882,-2.085130808577021,6.308738580730702,-2.0840716977819707,6.103871479643061,-2.078213083588841,5.894934086993679,-2.039572368298856,5.6975207186986205,-2.0210448366358547,5.408605151977725,-2.011769609868009,5.217334409447032,-1.987204942796563,0.1459999999999999
7.33309313864211,-2.165209753545789,7.1239045508765795,-2.1583044899180606,7.13606087698248,-2.1498363121702884,6.9518479758982075,-2.1291120346588253,6.9252228303499335,-2.13470696572691,6.748695235376982,-2.0938737340014972,6.536528978747057,-2.080238153173162,6.273452409957376,-2.080019028707575,6.064843279096334,-2.067484880191103,5.8399852397073735,-2.0352250300880184,5.653664380735739,-2.0163128679828097,5.354226162574759,-2.0043702780311334,5.197354108582561,-1.9845938232648213,0.7744
7.308181794400027,-2.16186914107597,7.074829759789278,-2.166000468067764,7.153924563482621,-2.149389568880167,6.967066810358575,-2.1278665936686907,6.782280091532642,-2.0998620466111575,6.733176748756859,-2.0927001323950534,6.517629633540098,-2.076133361837865,6.233356839616997,-2.078962203004967,6.0492370593323574,-2.073858257210797,5.824769180834549,-2.0258600602058587,5.617195162178362,-2.0121180050418768,5.321505989849117,-1.997206090531745,5.189759267056614,-1.9808622038131458,0.5458000000000001
7.28721197990013,-2.1599178897755897,7.054036716660895,-2.1696272989475567,7.157244018475269,-2.1472857648873362,6.919284957999633,-2.1297342024627977,6.63850773367027,-2.0952730482784987,6.555998856009664,-2.0875396910111346,6.502063555518354,-2.070891784689084,6.203504304020429,-2.080886898189187,6.045157610021432,-2.0774240630343725,5.78348975792298,-2.0221565398643624,5.611778814244197,-2.0194054980413134,5.295663025533254,-1.9920040051425754,5.1637664722564685,-1.9776257600472869,0.16179999999999994
7.259545639363389,-2.1565868657622747,7.031778811225513,-2.163141550126074,6.94618042524091,-2.1249930732796045,6.887113904967747,-2.129110908049323,6.744748678045758,-2.0965922500589795,6.6176624226383725,-2.0900155386753623,6.490483461191471,-2.068392059799053,6.16940019207702,-2.08394513466235,6.0118809569052525,-2.07971724095723,5.7733395968018355,-2.025822324508903,5.554672563707066,-2.0163842821922326,5.264844873308235,-1.988447880091462,5.143994130051083,-1.9725560477536757,0.05600000000000005
7.232692101838701,-2.1544887444375287,7.064633259412689,-2.153966134537432,6.96505456834331,-2.137377988677783,6.922157401417569,-2.1296620903317147,6.750723968582926,-2.0970549005048342,6.565977682721744,-2.0895325167398107,6.340051130708648,-2.0787067829412487,6.126842411062977,-2.077566674914186,6.003349905677659,-2.0821903860616975,5.74230142799906,-2.0258302404105657,5.490922554544,-2.01395883789665,5.245393877489089,-1.9902401419981246,5.135670988293546,-1.9681711878525245,-0.33489999999999975
7.189432289131037,-2.154262204477196,7.085252764016256,-2.1464680371690013,6.921740310788899,-2.131660590163884,6.7919448797822275,-2.111657707173577,6.741685033431922,-2.0960157175867082,6.447127258709882,-2.085130808577021,6.308738580730702,-2.0840716977819707,6.103871479643061,-2.078213083588841,5.894934086993679,-2.039572368298856,5.6975207186986205,-2.0210448366358547,5.408605151977725,-2.011769609868009,5.217334409447032,-1.987204942796563,5.1319703896261935,-1.9630483080656513,0.1189
7.1239045508765795,-2.1583044899180606,7.13606087698248,-2.1498363121702884,6.9518479758982075,-2.1291120346588253,6.9252228303499335,-2.13470696572691,6.748695235376982,-2.0938737340014972,6.536528978747057,-2.080238153173162,6.273452409957376,-2.080019028707575,6.064843279096334,-2.067484880191103,5.8399852397073735,-2.0352250300880184,5.653664380735739,-2.0163128679828097,5.354226162574759,-2.0043702780311334,5.197354108582561,-1.9845938232648213,5.141923886056657,-1.9650264472267103,0.8090999999999999
7.074829759789278,-2.166000468067764,7.153924563482621,-2.149389568880167,6.967066810358575,-2.1278665936686907,6.782280091532642,-2.0998620466111575,6.733176748756859,-2.0927001323950534,6.517629633540098,-2.076133361837865,6.233356839616997,-2.078962203004967,6.0492370593323574,-2.073858257210797,5.824769180834549,-2.0258600602058587,5.617195162178362,-2.0121180050418768,5.321505989849117,-1.997206090531745,5.189759267056614,-1.9808622038131458,5.128227324329528,-1.956332354426132,0.8524
7.054036716660895,-2.1696272989475567,7.157244018475269,-2.1472857648873362,6.919284957999633,-2.1297342024627977,6.63850773367027,-2.0952730482784987,6.555998856009664,-2.0875396910111346,6.502063555518354,-2.070891784689084,6.203504304020429,-2.080886898189187,6.045157610021432,-2.0774240630343725,5.78348975792298,-2.0221565398643624,5.611778814244197,-2.0194054980413134,5.295663025533254,-1.9920040051425754,5.1637664722564685,-1.9776257600472869,5.100875035716913,-1.9546373718578813,1.1886999999999999
7.031778811225513,-2.163141550126074,6.94618042524091,-2.1249930732796045,6.887113904967747,-2.129110908049323,6.744748678045758,-2.0965922500589795,6.6176624226383725,-2.0900155386753623,6.490483461191471,-2.068392059799053,6.16940019207702,-2.08394513466235,6.0118809569052525,-2.07971724095723,5.7733395968018355,-2.025822324508903,5.554672563707066,-2.0163842821922326,5.264844873308235,-1.988447880091462,5.143994130051083,-1.9725560477536757,5.059114298965778,-1.946898076670729,3.5570999999999997
7.064633259412689,-2.153966134537432,6.96505456834331,-2.137377988677783,6.922157401417569,-2.1296620903317147,6.750723968582926,-2.0970549005048342,6.565977682721744,-2.0895325167398107,6.340051130708648,-2.0787067829412487,6.126842411062977,-2.077566674914186,6.003349905677659,-2.0821903860616975,5.74230142799906,-2.0258302404105657,5.490922554544,-2.01395883789665,5.245393877489089,-1.9902401419981246,5.135670988293546,-1.9681711878525245,4.983020293958275,-1.94317870949614,1.7143000000000002
